Gen 	 Parameters 	 	 Fitnesses 
1:[0.006514108688996313, 0.03561233933621122, 0.05184484157232775, 0.0052642698489312025, 0.039912202668257846, 0.027036233847857395, 0.11512475536995541, 0.5834170709655416, 0.9800534147056642]:(0.02571252552545844, 0.6666666666666666, 0.00123201, 0.7431555626006342, 0.04758158893099796, 0.5442085460897609)
1:[0.008896438500615417, 0.07461773979564588, 0.0634587025943725, 0.008856025240568265, 0.060799394642058975, 0.04735294971572662, 0.08040779025594015, 0.08326442933305736, 0.9380510803645586]:(0.0668000694481696, 0.6666666666666666, 0.0013432225, 0.7541353199170812, 0.029712863758758076, 0.3482934694974469)
1:[0.003075717085919915, 0.05469008830349943, 0.034413575329824676, 0.003073406462315801, 0.05825430039557879, 0.09830970094591436, 0.07629036255523122, 0.10257261345049683, 0.9379745115935973]:(0.017044248792901565, 0.6666666666666666, 0.00125316, 0.75491718015144, 0.03223617765643104, 0.45176027949475944)
1:[0.0031888803182315534, 0.0224758430154002, 0.008623269570950045, 0.006802188294599575, 0.028487933372459164, 0.07001420741462228, 0.6206265103834667, 0.827533110909044, 0.9313397789057892]:(0.00402339342923791, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.0043778264069732, 0.09700984305292744, 0.09734883529165846, 0.0032072437314832566, 0.06828362936918059, 0.09880870876050034, 0.399698338716013, 0.3360158924882407, 0.7893757564718361]:(0.025304909476886017, 0.6666666666666666, 0.00010404, 0.7012817207299501, 0.03605815429471887, 0.5442085460897609)
1:[0.005429486001830574, 0.027533240909073883, 0.06918131712183735, 0.00542065447075644, 0.05637526853542682, 0.09283064226221312, 0.8193654303307726, 0.022947888501659505, 0.0975234902954685]:(0.005745124646698114, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.0071160079970574676, 0.056836569338889094, 0.05525652737792806, 0.0007703824357218222, 0.03264895455113166, 0.005207598754053475, 0.41776563332264427, 0.5249464390924532, 0.1114102880165803]:(0.0032500876795416803, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.005052892465284375, 0.09516972943493823, 0.046736645513041006, 0.003202839987244212, 0.03552426839966072, 0.0648324871135868, 0.557853489002902, 0.13363775263393504, 0.9230403481813361]:(0.0032033403466859896, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.008958305879222474, 0.08775307877728966, 0.04165575933985596, 0.009840306212341672, 0.03359036577344125, 0.0030829573913482558, 0.2214897898606944, 0.3375002550997423, 0.2322918242796534]:(0.01914388867710562, 0.6666666666666666, 4.096e-05, 0.393321010550815, 0.014933578279374582, 0.6191883902176833)
1:[0.006867649286994763, 0.06448561224408424, 0.07397289713810358, 0.009485393410151184, 0.054843485616428676, 0.0915386356262213, 0.4270838300764539, 0.07930265216249077, 0.023626320651064948]:(0.0034312158104473083, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.005892739153442031, 0.07811922134506931, 0.007927305963834596, 0.009207617591795952, 0.053932738025510386, 0.07686890946386196, 0.870414758657546, 0.4689592802151874, 0.3824140425782137]:(0.0061101360777927735, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.0025281680321579294, 0.03516427444460732, 0.07509603408671575, 0.00589694319169134, 0.07116156963051448, 0.03830363770367699, 0.5766988972336922, 0.7487111626611922, 0.6957600248331017]:(0.0039826530985047305, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.004208769964711389, 0.044113580684253584, 0.028776568154122797, 0.0023779562296931496, 0.03908055820864299, 0.004847652896108891, 0.4478651438738007, 0.3707207462565523, 0.10700588728286761]:(0.0032146674026924727, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.002930617851437305, 0.0050015123825875125, 0.07820021120346281, 0.005813511513508384, 0.08733187775828366, 0.04281485872842826, 0.48110771860801943, 0.8851254837949296, 0.8985476438267651]:(0.003169614455711864, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.0017917883390557697, 0.007719825194059406, 0.09087842331013693, 0.006035312073668522, 0.043426853123944294, 0.07134038819083512, 0.5832885317767211, 0.2826646252695368, 0.5287229894574562]:(0.00394108426694507, 0.875, 1.0, 1.0, 1.0, 1.0)
