Gen 	 Parameters 	 	 Fitnesses 
1:[0.007319550686687501, 0.036725865359038344, 0.09564804102018273, 0.00019217592356939682, 0.05654206957063295, 0.04631230778951157, 0.3042353343246742, 0.16629280165003207, 0.9836051478176068]:(0.015411861104947697, 0.36363636363636365, 0.0007263025, 0.9906213128584095, 0.15162769631302056, 0.49493699654049134)
1:[0.006232569389642864, 0.011218293835427946, 0.0008122303204401764, 0.003702314192930582, 0.0776530782949607, 0.01083136011275965, 0.2422854363167403, 0.10331111624555736, 0.44687656285845145]:(0.02090761642251219, 0.0625, 0.0004558225, 0.9548158679011782, 0.1389752794048954, 0.6052969129319399)
1:[0.004600584706729905, 0.0834811789910444, 0.09985073034894114, 0.0009059086093379437, 0.006735255851381657, 0.039258424968809574, 0.6892052445608946, 0.19993790112242743, 0.7138667222207662]:(0.004473707174853766, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.0010236306551858639, 0.08904843835426725, 0.059343180965424173, 0.00010529064375096137, 0.06164587636417947, 0.07540117154343227, 0.545280170895044, 0.9779108600712244, 0.659095687029075]:(0.0036428716068226666, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.0002873278779141924, 0.016121102740356767, 0.029794070009945606, 0.0018811828562213702, 0.022713815349413205, 0.04683664156134841, 0.7938489673356983, 0.9638030375039853, 0.24791697474393715]:(0.005596229092957447, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.003834188786520417, 0.04398757110430193, 0.04247668048456225, 0.0016294611901281895, 0.051449624120565036, 0.06644763505529548, 0.38085423185666994, 0.4264669101082203, 0.6101226729637097]:(0.006531094531393699, 0.6666666666666666, 1.024e-05, 0.6155028222078304, 0.03550943825990152, 0.5936576189196452)
1:[0.00834597442573398, 0.02143297225115471, 0.0324870591623495, 0.009947719709746446, 0.02402919549948646, 0.010104820116103762, 0.7356148358022327, 0.25808611677902576, 0.6818903258467286]:(0.00515293296390495, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.0063973932561997805, 0.0065999455675528566, 0.044524438230053406, 0.0046106968461836935, 0.08988168750399259, 0.017469615712851178, 0.14199937941961124, 0.7095418686724989, 0.8677274507006631]:(0.013776550321443976, 0.6666666666666666, 0.0011055625, 0.7223362956551984, 0.04713377096438277, 0.5936576189196452)
1:[0.002873549700400834, 0.06056424567719542, 0.012003452954758617, 0.0042042106638618005, 0.04515894153271465, 0.05163109009990939, 0.652267866558314, 0.08159887851750688, 0.3456905503537283]:(0.00426417885491049, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.008885491492053844, 0.09916488823484379, 0.04506647497726906, 0.005851215373367448, 0.05701818811635144, 0.043743547507431126, 0.6515834263787391, 0.6157905010337281, 0.29697040537701336]:(0.004869063005658179, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.005626913177466327, 0.04020131513802543, 0.04842559528793283, 0.006364554858364952, 0.034161654904337764, 0.05291765195166691, 0.013557616607543628, 0.37972548912836873, 0.598798470749475]:(0.03248463042999055, 0.6666666666666666, 0.001296, 0.6590409837055877, 0.04298188858876334, 0.5202902445579146)
1:[0.0020596100018357853, 0.004096095111659473, 0.08797580310185484, 0.004093312557427108, 0.06145605375570667, 0.082168623512509, 0.1552323287619775, 0.7628377854869113, 0.6777286782431996]:(0.025080262934537575, 0.6666666666666666, 0.00087025, 0.6036704487114094, 0.04676584192716804, 0.5936576189196452)
1:[0.002507254300109682, 0.05226003797859739, 0.07694553172457146, 0.008063673891618533, 0.026203895653919736, 0.028903550201099196, 0.3738323925681818, 0.8284650577805516, 0.053153155330865676]:(0.003138954309351144, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.007893510354627924, 0.026983987951165737, 0.08636216107506874, 0.006938584254099507, 0.09962338484876544, 0.018011689891122475, 0.5374755271269265, 0.3282369464975481, 0.3846307594036422]:(0.004055544178250123, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.007091136088658213, 0.08617931032601049, 0.011713985293997614, 0.0005407467711622845, 0.02080559878637866, 0.012536553517429742, 0.6740702035225947, 0.7365296036403206, 0.08385531861109245]:(0.004959828019530364, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.0010309104495255135, 0.05835931518102153, 0.07513616803772925, 0.008243301105120431, 0.032792254970400475, 0.0842404688216291, 0.6217558160110038, 0.9703553045421135, 0.948553428238568]:(0.004303749852634833, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.0021983925832143127, 0.08204222749113367, 0.040033604494932706, 0.0022369123368521635, 0.09981789491644497, 0.08900215205716334, 0.781714984693976, 0.4323657480632686, 0.7175217466810381]:(0.005240615398445497, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.007136491646577766, 0.06895407768767854, 0.008362939587180544, 0.008776976956011063, 0.0613063758205934, 0.04916134178880105, 0.9993709398979685, 0.30499828716917493, 0.874184980578511]:(0.006950772183265909, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.007598636045292723, 0.06114273490258581, 0.04113581935384412, 0.00485832230550538, 0.06646331846596416, 0.07337324191920776, 0.434006800310461, 0.26902920160006727, 0.3701096719613801]:(0.0030963010832450533, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.007945823027603166, 0.05545607179289104, 0.041350620733410996, 0.009905758292244691, 0.08095709846961315, 0.06723588141971831, 0.9522461814057087, 0.8173725588827833, 0.5198995742032334]:(0.006978394640693042, 0.875, 1.0, 1.0, 1.0, 1.0)
1:[0.009361474778830965, 0.06133047086259785, 0.07708251440492526, 0.0012728652835097918, 0.0707170024286589, 0.08873313096522206, 0.3667920772310407, 0.19864860998887907, 0.2461128206678647]:(0.002880813050556867, 0.875, 1.0, 1.0, 1.0, 1.0)
