Gen 	 Parameters 	 	 Fitnesses 
1:[0.0058003347538233534, 76.60424120706548, -46.27756496454108, 28.97081156003494, -25.689530388643373, 2.823153842161118, 0.3512075623220934, 0.8521437908799899, 4.146465985608798, 296.36189988367954]:(0.13579440905146187, 0.5, 1.0, 0.12951395399090407, 0.25, 1.6198347107438017e-06, 0.1740261599228669, 0.375, 0.001012396694214876, 0.14739246139364656, 0.6666666666666666, 0.0003714380165289256)
1:[0.0011621933257266015, 13.704882116811062, -56.68308016547826, 23.17595659701659, -34.84244395420366, 3.6375601097448858, 2.419986025574281, 0.7876281218248952, 2.472931566828414, 13.615886820033838]:(0.19358966678912973, 0.9642857142857143, 1.0, 0.13979860910452804, 0.8484848484848485, 0.009497388429752066, 0.1797551930787299, 0.7317073170731707, 0.000724099173553719, 0.04695293306076734, 0.5070422535211268, 6.694214876033058e-05)
1:[0.0011104039728479316, 35.75515676360398, -63.518037867476735, 20.23226780275052, -17.50531009626089, 2.777478504641618, 2.2968550035744117, 0.28369146834768766, 3.4793241390684146, 194.93176497799007]:(0.12440047942719568, 0.75, 1.0, 0.15886052183110252, 0.2857142857142857, 0.007616528925619835, 0.11942099752018062, 0.08333333333333333, 0.00041467768595041324, 0.0667309610177184, 0.20689655172413793, 2.5917355371900827e-05)
1:[0.003795600214852905, 83.66929460344227, -49.45535522931703, 28.35174873252662, -24.080954346028378, 4.8405282559382306, -4.330961953213139, 0.1892771696385962, 2.4279845088975964, 193.45193689948948]:(0.033064102008717074, 0.75, 1.0, 0.03274308358863416, 0.2857142857142857, 0.000676, 0.03786922636877127, 0.08333333333333333, 0.0002859173553719008, 0.05792973988315026, 0.20689655172413793, 0.000144)
1:[0.0011578578115878395, 37.03482545521114, -44.77607613250535, 19.809985820908537, -18.3252550006582, 1.358569163691051, 3.853256672469527, 0.6942733785764987, 0.9623008356263032, 472.52557713305396]:(0.1471392426974729, 0.6666666666666666, 1.0, 0.22342230962815593, 0.16666666666666666, 0.008801851239669421, 0.2124715066405928, 0.2222222222222222, 0.0006024793388429752, 0.28248903676000364, 0.5909090909090909, 5.028099173553719e-05)
1:[0.0058393314054836784, 14.303060150776512, -41.80935341731271, 19.40289372259805, -13.40959360210051, 3.951164396416922, -3.488012270210165, 0.6631994199450018, 0.9637010877917049, 88.91785587222853]:(0.09389694339513159, 0.75, 1.0, 0.11574657636607355, 0.16666666666666666, 0.005449123966942149, 0.1274959548105182, 0.0, 0.00025021487603305785, 0.11268495231836764, 0.2962962962962963, 1.7487603305785125e-05)
1:[0.0022941481551747214, 50.05655582191871, -48.89296416390059, 10.845222909704024, -19.009361109167006, 0.7451512715344115, 1.42381297696787, 0.4975923051587908, 0.7574968844685999, 75.44249260046736]:(0.12398067672954234, 0.8, 1.0, 0.13722323056337588, 0.375, 0.006140859504132231, 0.16124549049506223, 0.15384615384615385, 0.00023884297520661158, 0.060706028741197474, 0.12903225806451613, 8.462809917355372e-06)
1:[0.001746892896716132, 41.26418195612385, -65.02419773439655, 9.241598347920272, -34.56114115620467, 4.363590849055052, -0.694349216975195, 0.2964496301730106, 1.327627081970173, 76.89868886926287]:(0.10658222935021042, 0.8571428571428571, 1.0, 0.15126605717375138, 0.5, 0.007490115702479339, 0.0805455260924446, 0.35294117647058826, 0.0004, 0.07783760049803914, 0.125, 2.5917355371900827e-05)
1:[0.00646516082034794, 41.82664565836842, -49.359320733024745, 0.6479308575731513, -25.54063647557193, 4.192612092496923, -3.346169281009155, 0.742445825754978, 4.887638550822854, 80.35827723030111]:(0.09248742942714469, 0.6666666666666666, 1.0, 0.10351537342549896, 0.16666666666666666, 0.0007046611570247934, 0.1315808934644799, 0.1, 0.00021689256198347107, 0.07878437278689279, 0.34615384615384615, 0.00011120661157024794)
1:[0.009557577619578546, 35.53746828806675, -51.3677290133795, 18.88740788013772, -27.913872955896842, 1.2886572426674145, 2.9932618035642458, 0.6746910455927719, 2.5365872976860437, 283.47414587355917]:(0.05541712333410609, 0.0, 0.0, 0.01596898420899445, 0.6666666666666666, 1.0, 0.09341902988349747, 0.5714285714285714, 0.0010356694214876034, 0.16718366999361803, 0.6666666666666666, 0.000144)
