0, 0, 366.32781532914714, [0.5974825865015686, 0.6007113511195709, 0.5376471835830002, 0.18668099358875068, 0.107372384769576, 0.8992578276468753, 0.3248149978965218, 0.9739180851284499, 0.20960975883048394, 0.044040632124655366, 0.42405715727395543, 0.5165104524369175]
0, 1, 367.0842306754681, [0.5035345431042955, 0.03050841628713541, 0.4969759795832236, 0.2478292237390992, 0.9256415525705713, 0.8982992892800532, 0.4290688245288623, 0.9717033154252268, 0.06339013881370792, 0.26778690074255673, 0.39452089769985754, 0.9278503754506413]
0, 2, 367.23216899393515, [0.6228633785796596, 0.17505697690241728, 0.8871472222806979, 0.9632098822866474, 0.3064683413780932, 0.8007542951688122, 0.8391303784317198, 0.9252256503067842, 0.48771142760570063, 0.01208402502740713, 0.5824640111354008, 0.7984745179544094]
0, 3, 368.04706872145584, [0.8954214914838768, 0.6551840625118257, 0.21915900784536613, 0.2329918582402397, 0.8488780564444676, 0.9640048999861314, 0.9764968283416775, 0.8055799814897036, 0.09710513070305027, 0.3188214921992608, 0.8161594334800145, 0.7214994525768889]
0, 4, 368.18772234543934, [0.09538556469527582, 0.39062557750915206, 0.30139341772390527, 0.40545987027874886, 0.06761442999324951, 0.8449713767194572, 0.3472676969394435, 0.3124325979924166, 0.07265215751950926, 0.027965605122613924, 0.5545131382630895, 0.6082034636239433]
0, 5, 368.3722769502907, [0.7812454482300143, 0.22509370733012224, 0.22072663966041284, 0.898219011589219, 0.16110821242081175, 0.3146381742151714, 0.9641846526536659, 0.9369423163437619, 0.24457946609718106, 0.02962705693307721, 0.3648816643646474, 0.6614077377317333]
0, 6, 368.696558969497, [0.549627602901233, 0.49977460884931313, 0.721697990035702, 0.23437193596985617, 0.3977699153485732, 0.8009264868944914, 0.7389790334550692, 0.5190561146003975, 0.04277481315749987, 0.17460112409364403, 0.2914097096048007, 0.8961492974316659]
0, 7, 368.8533060471245, [0.99063428429628, 0.10875515341839692, 0.4565327076383976, 0.9121835183531586, 0.0913655900641358, 0.9269090821037496, 0.8568757677550675, 0.8028354346107075, 0.1595778939541802, 0.539712291128858, 0.33052278949983005, 0.5564539666970906]
0, 8, 369.0358908099033, [0.6323546269238619, 0.3527762560548757, 0.878404611578782, 0.9105108276885331, 0.5180855449111137, 0.6994438514087535, 0.6349654717018361, 0.46711627759146035, 0.23516789675563077, 0.048749172882189384, 0.3031132104906048, 0.22800250438797742]
0, 9, 369.32276684557763, [0.19909123914028493, 0.7380253343628609, 0.110801732719634, 0.19275003296776172, 0.4729218097532193, 0.566582877655501, 0.6861584110915342, 0.9043690146843991, 0.4895150073541509, 0.07513212203080066, 0.5925655065219657, 0.9559101549891436]
0, 10, 369.37051459251563, [0.8472521031868624, 0.09836377160228116, 0.19546105046752626, 0.6978620868596902, 0.14433036387311116, 0.8828540427574676, 0.7255042284335821, 0.9782251493327225, 0.33311735452225655, 0.8392816590099447, 0.597772027570186, 0.2755462449698165]
0, 11, 369.3751125580953, [0.9871307761419329, 0.2167958968060434, 0.6360719284626687, 0.9586475997680951, 0.8695996956082874, 0.9857111944056952, 0.3233411283544526, 0.7303166348790011, 0.16882960178731454, 0.8751935981938798, 0.3535917537793657, 0.048316237417539876]
